"","zip","county","County.FIP","Name","State","State.FIP","County.Name"
"1324","46853",18003,3,"Indiana","IN",18,"Allen County"
"1325","46863",18003,3,"Indiana","IN",18,"Allen County"
"1326","47382",18135,135,"Indiana","IN",18,"Randolph County"
"1327","47736",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1328","47245",18079,79,"Indiana","IN",18,"Jennings County"
"1329","46626",18141,141,"Indiana","IN",18,"St. Joseph County"
"1330","47863",18167,167,"Indiana","IN",18,"Vigo County"
"1331","47392",18177,177,"Indiana","IN",18,"Wayne County"
"1332","47962",18157,157,"Indiana","IN",18,"Tippecanoe County"
"1333","46916",18015,15,"Indiana","IN",18,"Carroll County"
"1334","43402",39173,173,"Ohio","OH",39,"Wood County"
"1335","43518",39171,171,"Ohio","OH",39,"Williams County"
"1336","43557",39171,171,"Ohio","OH",39,"Williams County"
"1337","43606",39095,95,"Ohio","OH",39,"Lucas County"
"1338","43515",39051,51,"Ohio","OH",39,"Fulton County"
"1339","43567",39051,51,"Ohio","OH",39,"Fulton County"
"1340","43526",39039,39,"Ohio","OH",39,"Defiance County"
"1341","43450",39173,173,"Ohio","OH",39,"Wood County"
"1342","43447",39173,173,"Ohio","OH",39,"Wood County"
"1343","43610",39095,95,"Ohio","OH",39,"Lucas County"
"1344","43445",39123,123,"Ohio","OH",39,"Ottawa County"
"1345","44509",39099,99,"Ohio","OH",39,"Mahoning County"
"1346","44512",39099,99,"Ohio","OH",39,"Mahoning County"
"1347","44432",39029,29,"Ohio","OH",39,"Columbiana County"
"1348","44609",39099,99,"Ohio","OH",39,"Mahoning County"
"1349","44657",39151,151,"Ohio","OH",39,"Stark County"
"1350","44662",39151,151,"Ohio","OH",39,"Stark County"
"1351","44669",39151,151,"Ohio","OH",39,"Stark County"
"1352","44504",39099,99,"Ohio","OH",39,"Mahoning County"
"1353","44634",39151,151,"Ohio","OH",39,"Stark County"
"1354","44644",39019,19,"Ohio","OH",39,"Carroll County"
"1355","44656",39157,157,"Ohio","OH",39,"Tuscarawas County"
"1356","45895",39011,11,"Ohio","OH",39,"Auglaize County"
"1357","45801",39003,3,"Ohio","OH",39,"Allen County"
"1358","45830",39137,137,"Ohio","OH",39,"Putnam County"
"1359","45889",39063,63,"Ohio","OH",39,"Hancock County"
"1360","45858",39173,173,"Ohio","OH",39,"Wood County"
"1361","45879",39125,125,"Ohio","OH",39,"Paulding County"
"1362","45806",39003,3,"Ohio","OH",39,"Allen County"
"1363","45860",39107,107,"Ohio","OH",39,"Mercer County"
"1364","45814",39063,63,"Ohio","OH",39,"Hancock County"
"1365","45870",39011,11,"Ohio","OH",39,"Auglaize County"
"1366","44062",39055,55,"Ohio","OH",39,"Geauga County"
"1367","44067",39153,153,"Ohio","OH",39,"Summit County"
"1368","44077",39085,85,"Ohio","OH",39,"Lake County"
"1369","44086",39007,7,"Ohio","OH",39,"Ashtabula County"
"1370","44087",39153,153,"Ohio","OH",39,"Summit County"
"1371","44121",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1372","44074",39093,93,"Ohio","OH",39,"Lorain County"
"1373","44139",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1374","44140",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1375","44212",39103,103,"Ohio","OH",39,"Medina County"
"1376","44127",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1377","44203",39169,169,"Ohio","OH",39,"Wayne County"
"1378","44001",39093,93,"Ohio","OH",39,"Lorain County"
"1379","44017",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1380","44023",39055,55,"Ohio","OH",39,"Geauga County"
"1381","43953",39081,81,"Ohio","OH",39,"Jefferson County"
"1382","44022",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1383","44026",39055,55,"Ohio","OH",39,"Geauga County"
"1384","43913",39081,81,"Ohio","OH",39,"Jefferson County"
"1385","43938",39081,81,"Ohio","OH",39,"Jefferson County"
"1386","44021",39055,55,"Ohio","OH",39,"Geauga County"
"1387","43986",39067,67,"Ohio","OH",39,"Harrison County"
"1388","44032",39007,7,"Ohio","OH",39,"Ashtabula County"
"1389","43946",39111,111,"Ohio","OH",39,"Monroe County"
"1390","43026",39049,49,"Ohio","OH",39,"Franklin County"
"1391","43028",39083,83,"Ohio","OH",39,"Knox County"
"1392","43064",39159,159,"Ohio","OH",39,"Union County"
"1393","43056",39089,89,"Ohio","OH",39,"Licking County"
"1394","43025",39089,89,"Ohio","OH",39,"Licking County"
"1395","44818",39147,147,"Ohio","OH",39,"Seneca County"
"1396","44708",39151,151,"Ohio","OH",39,"Stark County"
"1397","44827",39033,33,"Ohio","OH",39,"Crawford County"
"1398","44851",39077,77,"Ohio","OH",39,"Huron County"
"1399","44855",39077,77,"Ohio","OH",39,"Huron County"
"1400","44864",39005,5,"Ohio","OH",39,"Ashland County"
"1401","44836",39147,147,"Ohio","OH",39,"Seneca County"
"1402","44730",39019,19,"Ohio","OH",39,"Carroll County"
"1403","44830",39173,173,"Ohio","OH",39,"Wood County"
"1404","44695",39019,19,"Ohio","OH",39,"Carroll County"
"1405","44866",39005,5,"Ohio","OH",39,"Ashland County"
"1406","44814",39043,43,"Ohio","OH",39,"Erie County"
"1407","44301",39153,153,"Ohio","OH",39,"Summit County"
"1408","44303",39153,153,"Ohio","OH",39,"Summit County"
"1409","44223",39153,153,"Ohio","OH",39,"Summit County"
"1410","44240",39133,133,"Ohio","OH",39,"Portage County"
"1411","44262",39153,153,"Ohio","OH",39,"Summit County"
"1412","44287",39169,169,"Ohio","OH",39,"Wayne County"
"1413","44334",39153,153,"Ohio","OH",39,"Summit County"
"1414","45323",39023,23,"Ohio","OH",39,"Clark County"
"1415","45324",39057,57,"Ohio","OH",39,"Greene County"
"1416","45242",39061,61,"Ohio","OH",39,"Hamilton County"
"1417","45344",39113,113,"Ohio","OH",39,"Montgomery County"
"1418","45368",39023,23,"Ohio","OH",39,"Clark County"
"1419","45694",39145,145,"Ohio","OH",39,"Scioto County"
"1420","45714",39167,167,"Ohio","OH",39,"Washington County"
"1421","45723",39009,9,"Ohio","OH",39,"Athens County"
"1422","45742",39167,167,"Ohio","OH",39,"Washington County"
"1423","45711",39009,9,"Ohio","OH",39,"Athens County"
"1424","45692",39163,163,"Ohio","OH",39,"Vinton County"
"1425","45697",39001,1,"Ohio","OH",39,"Adams County"
"1426","43326",39065,65,"Ohio","OH",39,"Hardin County"
"1427","43777",39119,119,"Ohio","OH",39,"Muskingum County"
"1428","43779",39121,121,"Ohio","OH",39,"Noble County"
"1429","43783",39127,127,"Ohio","OH",39,"Perry County"
"1430","43788",39121,121,"Ohio","OH",39,"Noble County"
"1431","43821",39119,119,"Ohio","OH",39,"Muskingum County"
"1432","43822",39119,119,"Ohio","OH",39,"Muskingum County"
"1433","43804",39075,75,"Ohio","OH",39,"Holmes County"
"1434","43812",39031,31,"Ohio","OH",39,"Coshocton County"
"1435","43716",39111,111,"Ohio","OH",39,"Monroe County"
"1436","43226",39049,49,"Ohio","OH",39,"Franklin County"
"1437","45005",39165,165,"Ohio","OH",39,"Warren County"
"1438","45001",39061,61,"Ohio","OH",39,"Hamilton County"
"1439","45042",39113,113,"Ohio","OH",39,"Montgomery County"
"1440","45122",39165,165,"Ohio","OH",39,"Warren County"
"1441","45123",39141,141,"Ohio","OH",39,"Ross County"
"1442","45130",39015,15,"Ohio","OH",39,"Brown County"
"1443","43843",39083,83,"Ohio","OH",39,"Knox County"
"1444","45041",39061,61,"Ohio","OH",39,"Hamilton County"
"1445","45065",39165,165,"Ohio","OH",39,"Warren County"
"1446","45002",39061,61,"Ohio","OH",39,"Hamilton County"
"1447","45034",39165,165,"Ohio","OH",39,"Warren County"
"1448","45107",39165,165,"Ohio","OH",39,"Warren County"
"1449","43160",39047,47,"Ohio","OH",39,"Fayette County"
"1450","43082",39041,41,"Ohio","OH",39,"Delaware County"
"1451","43209",39049,49,"Ohio","OH",39,"Franklin County"
"1452","43148",39045,45,"Ohio","OH",39,"Fairfield County"
"1453","43155",39045,45,"Ohio","OH",39,"Fairfield County"
"1454","43213",39049,49,"Ohio","OH",39,"Franklin County"
"1455","43119",39049,49,"Ohio","OH",39,"Franklin County"
"1456","43072",39021,21,"Ohio","OH",39,"Champaign County"
"1457","43150",39127,127,"Ohio","OH",39,"Perry County"
"1458","43210",39049,49,"Ohio","OH",39,"Franklin County"
"1459","45431",39057,57,"Ohio","OH",39,"Greene County"
"1460","45432",39057,57,"Ohio","OH",39,"Greene County"
"1461","45458",39113,113,"Ohio","OH",39,"Montgomery County"
"1462","45459",39113,113,"Ohio","OH",39,"Montgomery County"
"1463","45414",39113,113,"Ohio","OH",39,"Montgomery County"
"1464","45420",39113,113,"Ohio","OH",39,"Montgomery County"
"1465","45430",39057,57,"Ohio","OH",39,"Greene County"
"1466","45409",39113,113,"Ohio","OH",39,"Montgomery County"
"1467","45501",39023,23,"Ohio","OH",39,"Clark County"
"1468","45204",39061,61,"Ohio","OH",39,"Hamilton County"
"1469","45217",39061,61,"Ohio","OH",39,"Hamilton County"
"1470","45219",39061,61,"Ohio","OH",39,"Hamilton County"
"1471","45227",39061,61,"Ohio","OH",39,"Hamilton County"
"1472","45168",39015,15,"Ohio","OH",39,"Brown County"
"1473","45209",39061,61,"Ohio","OH",39,"Hamilton County"
"1474","45238",39061,61,"Ohio","OH",39,"Hamilton County"
"1475","45206",39061,61,"Ohio","OH",39,"Hamilton County"
"1476","43465",39173,173,"Ohio","OH",39,"Wood County"
"1477","43522",39069,69,"Ohio","OH",39,"Henry County"
"1478","44643",39019,19,"Ohio","OH",39,"Carroll County"
"1479","44651",39019,19,"Ohio","OH",39,"Carroll County"
"1480","44440",39099,99,"Ohio","OH",39,"Mahoning County"
"1481","43971",39013,13,"Ohio","OH",39,"Belmont County"
"1482","43972",39013,13,"Ohio","OH",39,"Belmont County"
"1483","44837",39139,139,"Ohio","OH",39,"Richland County"
"1484","44270",39103,103,"Ohio","OH",39,"Medina County"
"1485","45371",39113,113,"Ohio","OH",39,"Montgomery County"
"1486","45362",39037,37,"Ohio","OH",39,"Darke County"
"1487","45778",39009,9,"Ohio","OH",39,"Athens County"
"1488","43780",39121,121,"Ohio","OH",39,"Noble County"
"1489","45064",39017,17,"Ohio","OH",39,"Butler County"
"1490","45162",39025,25,"Ohio","OH",39,"Clermont County"
"1491","45159",39071,71,"Ohio","OH",39,"Highland County"
"1492","43406",39173,173,"Ohio","OH",39,"Wood County"
"1493","44608",39151,151,"Ohio","OH",39,"Stark County"
"1494","45808",39003,3,"Ohio","OH",39,"Allen County"
"1495","45849",39161,161,"Ohio","OH",39,"Van Wert County"
"1496","44010",39007,7,"Ohio","OH",39,"Ashtabula County"
"1497","44057",39007,7,"Ohio","OH",39,"Ashtabula County"
"1498","43017",39159,159,"Ohio","OH",39,"Union County"
"1499","44811",39147,147,"Ohio","OH",39,"Seneca County"
"1500","44840",39005,5,"Ohio","OH",39,"Ashland County"
"1501","45347",39037,37,"Ohio","OH",39,"Darke County"
"1502","45688",39087,87,"Ohio","OH",39,"Lawrence County"
"1503","43760",39119,119,"Ohio","OH",39,"Muskingum County"
"1504","43135",39129,129,"Ohio","OH",39,"Pickaway County"
"1505","43430",39173,173,"Ohio","OH",39,"Wood County"
"1506","44612",39151,151,"Ohio","OH",39,"Stark County"
"1507","44632",39133,133,"Ohio","OH",39,"Portage County"
"1508","45827",39125,125,"Ohio","OH",39,"Paulding County"
"1509","45304",39135,135,"Ohio","OH",39,"Preble County"
"1510","43147",39089,89,"Ohio","OH",39,"Licking County"
"1511","43910",39067,67,"Ohio","OH",39,"Harrison County"
"1512","43773",39111,111,"Ohio","OH",39,"Monroe County"
"1513","45068",39057,57,"Ohio","OH",39,"Greene County"
"1514","43102",39129,129,"Ohio","OH",39,"Pickaway County"
"1515","45388",39149,149,"Ohio","OH",39,"Shelby County"
"1516","44689",39151,151,"Ohio","OH",39,"Stark County"
"1517","43434",39095,95,"Ohio","OH",39,"Lucas County"
"1518","44090",39103,103,"Ohio","OH",39,"Medina County"
"1519","43125",39129,129,"Ohio","OH",39,"Pickaway County"
"1520","43431",39173,173,"Ohio","OH",39,"Wood County"
"1521","43138",39163,163,"Ohio","OH",39,"Vinton County"
"1522","45867",39175,175,"Ohio","OH",39,"Wyandot County"
"1523","43962",39029,29,"Ohio","OH",39,"Columbiana County"
"1524","43901",39013,13,"Ohio","OH",39,"Belmont County"
"1525","45050",39165,165,"Ohio","OH",39,"Warren County"
"1526","43449",39143,143,"Ohio","OH",39,"Sandusky County"
"1527","44807",39077,77,"Ohio","OH",39,"Huron County"
"1528","44805",39139,139,"Ohio","OH",39,"Richland County"
"1529","43107",39127,127,"Ohio","OH",39,"Perry County"
"1530","43519",39039,39,"Ohio","OH",39,"Defiance County"
"1531","43660",39095,95,"Ohio","OH",39,"Lucas County"
"1532","43029",39159,159,"Ohio","OH",39,"Union County"
"1533","44265",39133,133,"Ohio","OH",39,"Portage County"
"1534","43504",39051,51,"Ohio","OH",39,"Fulton County"
"1535","45327",39135,135,"Ohio","OH",39,"Preble County"
"1536","45897",39063,63,"Ohio","OH",39,"Hancock County"
"1537","43291",39049,49,"Ohio","OH",39,"Franklin County"
"1538","43985",39013,13,"Ohio","OH",39,"Belmont County"
"1539","43529",39069,69,"Ohio","OH",39,"Henry County"
"1540","45062",39017,17,"Ohio","OH",39,"Butler County"
"1541","43556",39125,125,"Ohio","OH",39,"Paulding County"
"1542","44874",39005,5,"Ohio","OH",39,"Ashland County"
"1543","45306",39011,11,"Ohio","OH",39,"Auglaize County"
"1544","43548",39039,39,"Ohio","OH",39,"Defiance County"
"1545","44041",39085,85,"Ohio","OH",39,"Lake County"
"1546","45055",39017,17,"Ohio","OH",39,"Butler County"
"1547","44659",39169,169,"Ohio","OH",39,"Wayne County"
"1548","43925",39081,81,"Ohio","OH",39,"Jefferson County"
"1549","43724",39059,59,"Ohio","OH",39,"Guernsey County"
"1550","45133",39015,15,"Ohio","OH",39,"Brown County"
"1551","45894",39107,107,"Ohio","OH",39,"Mercer County"
"1552","45318",39037,37,"Ohio","OH",39,"Darke County"
"1553","43128",39057,57,"Ohio","OH",39,"Greene County"
"1554","43110",39129,129,"Ohio","OH",39,"Pickaway County"
"1555","45868",39137,137,"Ohio","OH",39,"Putnam County"
"1556","43711",39121,121,"Ohio","OH",39,"Noble County"
"1557","44256",39153,153,"Ohio","OH",39,"Summit County"
"1558","45740",39009,9,"Ohio","OH",39,"Athens County"
"1559","43442",39123,123,"Ohio","OH",39,"Ottawa County"
"1560","43463",39173,173,"Ohio","OH",39,"Wood County"
"1561","45328",39037,37,"Ohio","OH",39,"Darke County"
"1562","43077",39159,159,"Ohio","OH",39,"Union County"
"1563","45816",39063,63,"Ohio","OH",39,"Hancock County"
"1564","43970",39081,81,"Ohio","OH",39,"Jefferson County"
"1565","43512",39171,171,"Ohio","OH",39,"Williams County"
"1566","45826",39107,107,"Ohio","OH",39,"Mercer County"
"1567","45888",39011,11,"Ohio","OH",39,"Auglaize County"
"1568","44237",39153,153,"Ohio","OH",39,"Summit County"
"1569","45353",39149,149,"Ohio","OH",39,"Shelby County"
"1570","43786",39111,111,"Ohio","OH",39,"Monroe County"
"1571","45470",39113,113,"Ohio","OH",39,"Montgomery County"
"1572","43736",39059,59,"Ohio","OH",39,"Guernsey County"
"1573","43530",39039,39,"Ohio","OH",39,"Defiance County"
"1574","45613",39145,145,"Ohio","OH",39,"Scioto County"
"1575","43844",39083,83,"Ohio","OH",39,"Knox County"
"1576","44315",39153,153,"Ohio","OH",39,"Summit County"
"1577","44453",39155,155,"Ohio","OH",39,"Trumbull County"
"1578","45349",39023,23,"Ohio","OH",39,"Clark County"
"1579","43310",39003,3,"Ohio","OH",39,"Allen County"
"1580","43939",39081,81,"Ohio","OH",39,"Jefferson County"
"1581","44750",39151,151,"Ohio","OH",39,"Stark County"
"1582","45105",39001,1,"Ohio","OH",39,"Adams County"
"1583","45864",39137,137,"Ohio","OH",39,"Putnam County"
"1584","43937",39013,13,"Ohio","OH",39,"Belmont County"
"1585","45372",39023,23,"Ohio","OH",39,"Clark County"
"1586","45881",39003,3,"Ohio","OH",39,"Allen County"
"1587","44630",39151,151,"Ohio","OH",39,"Stark County"
"1588","43604",39095,95,"Ohio","OH",39,"Lucas County"
"1589","43558",39051,51,"Ohio","OH",39,"Fulton County"
"1590","43554",39171,171,"Ohio","OH",39,"Williams County"
"1591","43527",39069,69,"Ohio","OH",39,"Henry County"
"1592","43536",39039,39,"Ohio","OH",39,"Defiance County"
"1593","44425",39155,155,"Ohio","OH",39,"Trumbull County"
"1594","44606",39169,169,"Ohio","OH",39,"Wayne County"
"1595","44481",39155,155,"Ohio","OH",39,"Trumbull County"
"1596","44618",39151,151,"Ohio","OH",39,"Stark County"
"1597","44420",39155,155,"Ohio","OH",39,"Trumbull County"
"1598","44663",39157,157,"Ohio","OH",39,"Tuscarawas County"
"1599","44431",39029,29,"Ohio","OH",39,"Columbiana County"
"1600","44428",39155,155,"Ohio","OH",39,"Trumbull County"
"1601","44470",39155,155,"Ohio","OH",39,"Trumbull County"
"1602","44437",39155,155,"Ohio","OH",39,"Trumbull County"
"1603","44444",39133,133,"Ohio","OH",39,"Portage County"
"1604","44423",39029,29,"Ohio","OH",39,"Columbiana County"
"1605","45885",39011,11,"Ohio","OH",39,"Auglaize County"
"1606","45821",39125,125,"Ohio","OH",39,"Paulding County"
"1607","45805",39003,3,"Ohio","OH",39,"Allen County"
"1608","45810",39065,65,"Ohio","OH",39,"Hardin County"
"1609","45886",39161,161,"Ohio","OH",39,"Van Wert County"
"1610","45887",39011,11,"Ohio","OH",39,"Auglaize County"
"1611","45871",39011,11,"Ohio","OH",39,"Auglaize County"
"1612","44095",39085,85,"Ohio","OH",39,"Lake County"
"1613","44094",39085,85,"Ohio","OH",39,"Lake County"
"1614","44082",39007,7,"Ohio","OH",39,"Ashtabula County"
"1615","44117",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1616","44114",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1617","44064",39055,55,"Ohio","OH",39,"Geauga County"
"1618","44138",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1619","44128",39035,35,"Ohio","OH",39,"Cuyahoga County"
"1620","44030",39007,7,"Ohio","OH",39,"Ashtabula County"
"1621","44004",39007,7,"Ohio","OH",39,"Ashtabula County"
"1622","43619",39173,173,"Ohio","OH",39,"Wood County"
"1623","44053",39093,93,"Ohio","OH",39,"Lorain County"
"1624","43988",39067,67,"Ohio","OH",39,"Harrison County"
"1625","44046",39055,55,"Ohio","OH",39,"Geauga County"
"1626","43044",39021,21,"Ohio","OH",39,"Champaign County"
"1627","43019",39083,83,"Ohio","OH",39,"Knox County"
"1628","43068",39049,49,"Ohio","OH",39,"Franklin County"
"1629","43061",39159,159,"Ohio","OH",39,"Union County"
"1630","44685",39153,153,"Ohio","OH",39,"Summit County"
"1631","44681",39075,75,"Ohio","OH",39,"Holmes County"
"1632","44846",39043,43,"Ohio","OH",39,"Erie County"
"1633","44890",39077,77,"Ohio","OH",39,"Huron County"
"1634","44867",39147,147,"Ohio","OH",39,"Seneca County"
"1635","44258",39103,103,"Ohio","OH",39,"Medina County"
"1636","44288",39133,133,"Ohio","OH",39,"Portage County"
"1637","44310",39153,153,"Ohio","OH",39,"Summit County"
"1638","44224",39153,153,"Ohio","OH",39,"Summit County"
"1639","44278",39153,153,"Ohio","OH",39,"Summit County"
"1640","44313",39153,153,"Ohio","OH",39,"Summit County"
"1641","44302",39153,153,"Ohio","OH",39,"Summit County"
"1642","44216",39151,151,"Ohio","OH",39,"Stark County"
"1643","44308",39153,153,"Ohio","OH",39,"Summit County"
"1644","44274",39103,103,"Ohio","OH",39,"Medina County"
"1645","44217",39169,169,"Ohio","OH",39,"Wayne County"
"1646","44214",39169,169,"Ohio","OH",39,"Wayne County"
"1647","44401",39099,99,"Ohio","OH",39,"Mahoning County"
"1648","45365",39149,149,"Ohio","OH",39,"Shelby County"
"1649","45246",39017,17,"Ohio","OH",39,"Butler County"
